t, Iteration, LoadMultiplier, Mode, LoadModel, StorageModel,  Qnominalperphase, Pnominalperphase, CurrentType, |Iinj1|, |Iinj2|, |Iinj3|, |Iterm1|, |Iterm2|, |Iterm3|, |Vterm1|, |Vterm2|, |Vterm3|, kWh, State, kWOut, kWIn, kvarOut, DCkW, kWTotalLosses, kWInvLosses, kWIdlingLosses, kWChDchLosses, kWh Chng, InvEff, InverterON, Vref, Vavg (DRC), VV Oper, VW Oper, DRC Oper, VV_DRC Oper, WP Oper, WV Oper, kWDesired, kW VW Limit, Limit kWOut Function, kVA Exceeded,Vthev, Theta
0, 1, 1, Daily, PowerFlow, 1,     0.00,     0.00, Injection,      0.0,      0.0,      0.0,      0.0,      0.0,      0.0,   2491.1,   2504.9,   2497.3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -40, 0.82, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 0, 9999, 7.2, 0, 
0, 2, 1, Daily, PowerFlow, 1,     0.00,     0.00, Injection,      0.0,      0.0,      0.0,      0.0,      0.0,      0.0,   2495.1,   2506.2,   2504.0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -40, 0.82, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 0, 9999, 7.2, 0, 
0, 3, 1, Daily, PowerFlow, 1,     0.00,     0.00, Injection,      0.0,      0.0,      0.0,      0.0,      0.0,      0.0,   2495.2,   2506.1,   2504.4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -40, 0.82, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 0, 9999, 7.2, 0, 
0, 1, 1, Daily, PowerFlow, 1,     0.00,     0.00, Injection,      0.0,      0.0,      0.0,      0.0,      0.0,      0.0,   2495.2,   2506.1,   2504.4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -40, 0.82, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 0, 9999, 7.2, 0, 
0, 2, 1, Daily, PowerFlow, 1,     0.00,     0.00, Injection,      0.0,      0.0,      0.0,      0.0,      0.0,      0.0,   2450.9,   2475.9,   2460.1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -40, 0.82, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 0, 9999, 7.2, 0, 
0, 3, 1, Daily, PowerFlow, 1,     0.00,     0.00, Injection,      0.0,      0.0,      0.0,      0.0,      0.0,      0.0,   2448.9,   2475.8,   2457.1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -40, 0.82, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 0, 9999, 7.2, 0, 
0, 1, 1, Daily, PowerFlow, 1,     0.00,     0.00, Injection,      0.0,      0.0,      0.0,      0.0,      0.0,      0.0,   2448.8,   2475.8,   2456.9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -40, 0.82, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 0, 9999, 7.2, 0, 
0, 2, 1, Daily, PowerFlow, 1,     0.00,     0.00, Injection,      0.0,      0.0,      0.0,      0.0,      0.0,      0.0,   2433.9,   2475.8,   2442.1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -40, 0.82, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 0, 9999, 7.2, 0, 
0, 3, 1, Daily, PowerFlow, 1,     0.00,     0.00, Injection,      0.0,      0.0,      0.0,      0.0,      0.0,      0.0,   2433.3,   2476.1,   2441.1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, -40, 0.82, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 0, 9999, 7.2, 0, 
1, 1, 1, Daily, PowerFlow, 1,     0.00,    -0.01, Injection,      1.0,      1.0,      1.0,      1.0,      1.0,      1.0,   2431.9,   2474.6,   2438.2, 0, -1, 0, 7.2, -1.27897692436818E-016, -6.96857142857143, 0.953871428571429, 0.231428571428572, 0.216, 0.506442857142857, 0, 0.967857142857143, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, -7.416, 9999, 7.2, 1, 
1, 2, 1, Daily, PowerFlow, 1,     0.00,    -0.01, Injection,      0.1,      0.1,      0.1,      1.0,      1.0,      1.0,   2488.3,   2483.6,   2515.0, 0, -1, 0, 7.2, 3.5527136788005E-018, -6.96857142857143, 0.953871428571429, 0.231428571428572, 0.216, 0.506442857142857, 0, 0.967857142857143, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, -7.416, 9999, 7.2, 1, 
1, 3, 1, Daily, PowerFlow, 1,     0.00,    -0.01, Injection,      0.0,      0.1,      0.1,      1.0,      1.0,      1.0,   2461.8,   2479.1,   2480.4, 0, -1, 0, 7.2, 4.54747350886464E-016, -6.96857142857143, 0.953871428571429, 0.231428571428572, 0.216, 0.506442857142857, 0, 0.967857142857143, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, -7.416, 9999, 7.2, 1, 
1, 4, 1, Daily, PowerFlow, 1,     0.00,    -0.01, Injection,      0.0,      0.1,      0.1,      1.0,      1.0,      1.0,   2461.1,   2479.3,   2479.1, 0, -1, 0, 7.2, 1.13686837721616E-016, -6.96857142857143, 0.953871428571429, 0.231428571428572, 0.216, 0.506442857142857, 0, 0.967857142857143, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, -7.416, 9999, 7.2, 1, 
1, 1, 1, Daily, PowerFlow, 1,     0.00,    -0.01, Injection,      0.0,      0.1,      0.1,      1.0,      1.0,      1.0,   2461.1,   2479.3,   2479.0, 0, -1, 0, 7.2, -1.13686837721616E-016, -6.96857142857143, 0.953871428571429, 0.231428571428572, 0.216, 0.506442857142857, 0, 0.967857142857143, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, -7.416, 9999, 7.2, 1, 
1, 2, 1, Daily, PowerFlow, 1,     0.00,    -0.01, Injection,      0.0,      0.1,      0.1,      1.0,      1.0,      1.0,   2446.2,   2464.2,   2464.0, 0, -1, 0, 7.2, 1.06581410364015E-016, -6.96857142857143, 0.953871428571429, 0.231428571428572, 0.216, 0.506442857142857, 0, 0.967857142857143, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, -7.416, 9999, 7.2, 1, 
1, 3, 1, Daily, PowerFlow, 1,     0.00,    -0.01, Injection,      0.0,      0.1,      0.1,      1.0,      1.0,      1.0,   2445.7,   2464.1,   2463.4, 0, -1, 0, 7.2, 7.105427357601E-018, -6.96857142857143, 0.953871428571429, 0.231428571428572, 0.216, 0.506442857142857, 0, 0.967857142857143, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, -7.416, 9999, 7.2, 1, 
